polish_word,english_word,polish_category,english_category,R_c
las,hand,places,body_parts,-0.35365
las,head,places,body_parts,-0.204599
las,knee,places,body_parts,-0.223583
las,leg,places,body_parts,-0.267021
las,lips,places,body_parts,-0.233017
las,mouth,places,body_parts,-0.168652
las,nose,places,body_parts,-0.114708
las,shoulder,places,body_parts,-0.258212
las,toe,places,body_parts,-0.218787
las,tongue,places,body_parts,-0.141603
las,tooth,places,body_parts,-0.027079
las,tummy,places,body_parts,-0.257957
las,basket,places,household,-0.104653
las,blanket,places,household,-0.120912
las,bottle,places,household,-0.116749
las,bowl,places,household,-0.080364
las,box,places,household,-0.040896
las,broom,places,household,0.010843
las,brush,places,household,-0.030462
las,bucket,places,household,-0.170081
las,camera,places,household,-0.186927
las,can,places,household,-0.265985
las,clock,places,household,-0.08627
las,comb,places,household,-0.176758
las,cup,places,household,0.100958
las,dish,places,household,-0.183004
las,fork,places,household,-0.124672
las,garbage,places,household,0.037066
las,glass,places,household,-0.03667
las,glasses,places,household,-0.203629
las,hammer,places,household,-0.20076
las,jar,places,household,-0.183399
las,keys,places,household,-0.160003
las,knife,places,household,-0.16308
las,lamp,places,household,-0.070459
las,light,places,household,0.056111
las,medicine,places,household,0.04513
las,money,places,household,-0.264072
las,mop,places,household,-0.178972
las,nail,places,household,-0.152858
las,napkin,places,household,-0.246852
las,paper,places,household,-0.025677
las,penny,places,household,-0.076807
las,picture,places,household,-0.119452
las,pillow,places,household,-0.18972
las,plant,places,household,0.274112
las,plate,places,household,-0.157141
las,purse,places,household,-0.280992
las,radio,places,household,-0.070074
las,scissors,places,household,-0.238116
las,soap,places,household,-0.155028
las,spoon,places,household,-0.213776
las,tape,places,household,-0.236377
las,telephone,places,household,-0.052335
las,toothbrush,places,household,-0.184634
las,towel,places,household,-0.246965
las,trash,places,household,0.032283
las,tray,places,household,-0.159989
las,vacuum,places,household,-0.129711
las,walker,places,household,0.058939
las,watch,places,household,-0.293652
las,basement,places,furniture_rooms,0.023212
las,bathroom,places,furniture_rooms,-0.074622
las,bathtub,places,furniture_rooms,-0.063011
las,bed,places,furniture_rooms,-0.050212
las,bedroom,places,furniture_rooms,-0.041937
las,bench,places,furniture_rooms,-0.009158
las,chair,places,furniture_rooms,-0.189308
las,closet,places,furniture_rooms,-0.126263
las,couch,places,furniture_rooms,-0.17896
las,crib,places,furniture_rooms,-0.110281
las,door,places,furniture_rooms,-0.117266
las,drawer,places,furniture_rooms,-0.235837
las,dryer,places,furniture_rooms,-0.160285
las,garage,places,furniture_rooms,0.042193
las,kitchen,places,furniture_rooms,-0.026273
las,oven,places,furniture_rooms,-0.125339
las,porch,places,furniture_rooms,0.101519
las,potty,places,furniture_rooms,-0.16311
las,refrigerator,places,furniture_rooms,-0.097446
las,room,places,furniture_rooms,-0.05885
las,shower,places,furniture_rooms,-0.13837
las,sink,places,furniture_rooms,-0.218995
las,sofa,places,furniture_rooms,-0.145791
las,stairs,places,furniture_rooms,0.012961
las,stove,places,furniture_rooms,-0.014416
las,table,places,furniture_rooms,-0.121245
las,TV,places,furniture_rooms,-0.009206
las,window,places,furniture_rooms,-0.058127
las,backyard,places,outside,0.198952
las,cloud,places,outside,0.327165
las,flag,places,outside,-0.023453
las,flower,places,outside,0.144412
las,garden,places,outside,0.292577
las,grass,places,outside,0.265113
las,hose,places,outside,-0.065891
las,ladder,places,outside,-0.042312
las,moon,places,outside,0.281028
las,pool,places,outside,0.034303
las,rain,places,outside,0.241883
las,rock,places,outside,0.155107
las,roof,places,outside,0.153497
las,sandbox,places,outside,0.033857
las,shovel,places,outside,-0.124378
las,sidewalk,places,outside,0.090528
las,sky,places,outside,0.237261
las,slide,places,outside,-0.294217
las,snow,places,outside,0.2342
las,snowman,places,outside,0.037902
las,sprinkler,places,outside,0.108186
las,star,places,outside,0.099864
las,stick,places,outside,-0.285838
las,stone,places,outside,0.159629
las,street,places,outside,0.213648
las,sun,places,outside,0.232227
las,swing,places,outside,-0.136777
las,tree,places,outside,0.343095
las,wind,places,outside,0.100972
las,beach,places,places,0.146121
las,camping,places,places,0.160421
las,circus,places,places,0.131049
las,country,places,places,0.165233
las,downtown,places,places,0.276007
las,farm,places,places,0.220658
las,home,places,places,0.022351
las,house,places,places,0.120656
las,movie,places,places,-0.033757
las,outside,places,places,0.133464
las,park,places,places,0.372952
las,party,places,places,-0.023584
las,picnic,places,places,0.149374
las,playground,places,places,0.212369
las,school,places,places,0.078565
las,store,places,places,-0.081073
las,woods,places,places,0.520677
las,work,places,places,-0.261903
las,yard,places,places,0.2076
las,zoo,places,places,0.311909
las,aunt,places,people,-0.164843
las,baby,places,people,-0.192365
las,babysitter,places,people,-0.144058
las,boy,places,people,-0.097733
las,brother,places,people,-0.151887
las,child,places,people,-0.154783
las,clown,places,people,-0.043157
las,cowboy,places,people,-0.048698
las,doctor,places,people,-0.191125
las,fireman,places,people,-0.00708
las,friend,places,people,-0.210658
las,girl,places,people,-0.111207
las,lady,places,people,0.108902
las,mailman,places,people,-0.027105
las,man,places,people,-0.068174
las,nurse,places,people,-0.179898
las,people,places,people,-0.07782
las,person,places,people,-0.249407
las,police,places,people,0.086347
las,sister,places,people,-0.160456
las,teacher,places,people,-0.120668
las,uncle,places,people,-0.13462
las,bath,places,games_routines,-0.11258
las,breakfast,places,games_routines,-0.025947
las,bye,places,games_routines,-0.165904
las,call,places,games_routines,-0.250317
las,dinner,places,games_routines,-0.172775
las,hello,places,games_routines,0.011108
las,hi,places,games_routines,-0.069087
las,lunch,places,games_routines,-0.161287
las,nap,places,games_routines,-0.133463
las,no,places,games_routines,-0.122431
las,pattycake,places,games_routines,-0.069563
las,peekaboo,places,games_routines,-0.136791
las,please,places,games_routines,-0.298121
las,shopping,places,games_routines,-0.087134
las,snack,places,games_routines,-0.142327
las,yes,places,games_routines,-0.174255
las,bite,places,action_words,-0.202096
las,blow,places,action_words,-0.281242
las,break,places,action_words,-0.22953
las,bring,places,action_words,-0.272819
las,build,places,action_words,-0.065047
las,bump,places,action_words,-0.278817
las,buy,places,action_words,-0.232793
las,carry,places,action_words,-0.32388
las,catch,places,action_words,-0.214771
las,chase,places,action_words,0.144671
las,clap,places,action_words,-0.304442
las,clean,places,action_words,0.008356
las,climb,places,action_words,0.064717
las,close,places,action_words,-0.09811
las,cook,places,action_words,-0.167459
las,cover,places,action_words,-0.058393
las,cry,places,action_words,-0.251133
las,cut,places,action_words,-0.180382
las,dance,places,action_words,-0.075976
las,draw,places,action_words,-0.260203
las,drive,places,action_words,-0.018685
las,drop,places,action_words,-0.263002
las,dry,places,action_words,0.03567
las,dump,places,action_words,-0.041477
las,eat,places,action_words,-0.127011
las,fall,places,action_words,-0.0189
las,feed,places,action_words,-0.182881
las,find,places,action_words,-0.196482
las,finish,places,action_words,-0.248127
las,fit,places,action_words,-0.363327
las,fix,places,action_words,-0.245596
las,get,places,action_words,-0.276693
las,give,places,action_words,-0.314258
las,go,places,action_words,-0.1737
las,hate,places,action_words,-0.258263
las,have,places,action_words,-0.26519
las,hear,places,action_words,-0.217422
las,help,places,action_words,-0.283748
las,hide,places,action_words,-0.159909
las,hit,places,action_words,-0.19056
las,hold,places,action_words,-0.347985
las,hug,places,action_words,-0.314128
las,hurry,places,action_words,-0.232719
las,jump,places,action_words,-0.19219
las,kick,places,action_words,-0.34153
las,kiss,places,action_words,-0.261184
las,knock,places,action_words,-0.253414
las,lick,places,action_words,-0.261375
las,like,places,action_words,-0.203162
las,listen,places,action_words,-0.251194
las,look,places,action_words,-0.231849
las,love,places,action_words,-0.199226
las,make,places,action_words,-0.264424
las,open,places,action_words,-0.098292
las,paint,places,action_words,-0.050022
las,pick,places,action_words,-0.281787
las,play,places,action_words,-0.221445
las,pour,places,action_words,-0.189838
las,pretend,places,action_words,-0.338499
las,pull,places,action_words,-0.349112
las,push,places,action_words,-0.300179
las,put,places,action_words,-0.347479
las,read,places,action_words,-0.217662
las,ride,places,action_words,-0.031491
las,rip,places,action_words,-0.269621
las,run,places,action_words,-0.163937
las,say,places,action_words,-0.21254
las,see,places,action_words,-0.159172
las,shake,places,action_words,-0.325429
las,share,places,action_words,-0.233689
las,show,places,action_words,-0.254747
las,sing,places,action_words,-0.178598
las,sit,places,action_words,-0.24299
las,skate,places,action_words,-0.035376
las,sleep,places,action_words,-0.069351
las,smile,places,action_words,-0.296888
las,spill,places,action_words,-0.101106
las,splash,places,action_words,-0.068785
las,stand,places,action_words,-0.172036
las,stay,places,action_words,-0.161764
las,stop,places,action_words,-0.232812
las,sweep,places,action_words,-0.082959
las,swim,places,action_words,-0.136338
las,take,places,action_words,-0.249819
las,talk,places,action_words,-0.2121
las,taste,places,action_words,-0.205074
las,tear,places,action_words,-0.209317
las,think,places,action_words,-0.238499
las,throw,places,action_words,-0.340637
las,tickle,places,action_words,-0.270627
las,touch,places,action_words,-0.328374
las,wait,places,action_words,-0.258953
las,wake,places,action_words,-0.091101
las,walk,places,action_words,-0.064141
las,wash,places,action_words,-0.191641
las,wipe,places,action_words,-0.237725
las,wish,places,action_words,-0.303844
las,write,places,action_words,-0.265539
las,asleep,places,descriptive_words,-0.117696
las,awake,places,descriptive_words,-0.118505
las,bad,places,descriptive_words,-0.11316
las,better,places,descriptive_words,-0.192113
las,big,places,descriptive_words,-0.075822
las,black,places,descriptive_words,0.10845
las,blue,places,descriptive_words,0.100102
las,broken,places,descriptive_words,-0.12071
las,brown,places,descriptive_words,0.125884
las,careful,places,descriptive_words,-0.24103
las,cold,places,descriptive_words,-0.035481
las,cute,places,descriptive_words,-0.117669
las,dark,places,descriptive_words,0.196553
las,dirty,places,descriptive_words,-0.116074
las,empty,places,descriptive_words,-0.01809
las,fast,places,descriptive_words,-0.146162
las,fine,places,descriptive_words,-0.123184
las,first,places,descriptive_words,-0.20465
las,full,places,descriptive_words,-0.080713
las,gentle,places,descriptive_words,-0.056751
las,good,places,descriptive_words,-0.111678
las,green,places,descriptive_words,0.227716
las,happy,places,descriptive_words,-0.154103
las,hard,places,descriptive_words,-0.139516
las,heavy,places,descriptive_words,-0.010181
las,high,places,descriptive_words,0.047864
las,hot,places,descriptive_words,-0.046426
las,hungry,places,descriptive_words,-0.111908
las,hurt,places,descriptive_words,-0.277511
las,last,places,descriptive_words,-0.09377
las,little,places,descriptive_words,-0.127453
las,long,places,descriptive_words,-0.116399
las,loud,places,descriptive_words,-0.082851
las,mad,places,descriptive_words,-0.129134
las,naughty,places,descriptive_words,-0.153889
las,new,places,descriptive_words,-0.038205
las,nice,places,descriptive_words,-0.080622
las,noisy,places,descriptive_words,0.03412
las,old,places,descriptive_words,0.063664
las,poor,places,descriptive_words,-0.040813
las,pretty,places,descriptive_words,-0.067474
las,quiet,places,descriptive_words,0.112134
las,red,places,descriptive_words,0.107266
las,sad,places,descriptive_words,-0.063073
las,scared,places,descriptive_words,-0.198145
las,sick,places,descriptive_words,-0.175241
las,sleepy,places,descriptive_words,0.122896
las,slow,places,descriptive_words,-0.076455
las,soft,places,descriptive_words,-0.033247
las,sticky,places,descriptive_words,-0.073655
las,stuck,places,descriptive_words,-0.196627
las,thirsty,places,descriptive_words,-0.059425
las,tiny,places,descriptive_words,-0.042044
las,tired,places,descriptive_words,-0.15428
las,wet,places,descriptive_words,0.031014
las,white,places,descriptive_words,0.114805
las,windy,places,descriptive_words,0.17196
las,yellow,places,descriptive_words,0.121254
las,yucky,places,descriptive_words,-0.059391
las,after,places,time_words,-0.161997
las,before,places,time_words,-0.17545
las,day,places,time_words,-0.110888
las,later,places,time_words,-0.139583
las,morning,places,time_words,-0.022723
las,night,places,time_words,-0.015569
las,now,places,time_words,-0.136274
las,time,places,time_words,-0.154822
las,today,places,time_words,-0.063028
las,tomorrow,places,time_words,-0.110856
las,tonight,places,time_words,-0.150147
las,yesterday,places,time_words,-0.085279
las,he,places,pronouns,-0.251314
las,her,places,pronouns,-0.335241
las,hers,places,pronouns,-0.382436
las,him,places,pronouns,-0.337748
las,his,places,pronouns,-0.260539
las,I,places,pronouns,-0.25724
las,it,places,pronouns,-0.243999
las,me,places,pronouns,-0.332445
las,mine,places,pronouns,-0.205116
las,my,places,pronouns,-0.353597
las,myself,places,pronouns,-0.357271
las,our,places,pronouns,-0.102799
las,she,places,pronouns,-0.308689
las,that,places,pronouns,-0.170503
las,their,places,pronouns,-0.279134
las,them,places,pronouns,-0.35815
las,these,places,pronouns,-0.11704
las,they,places,pronouns,-0.263997
las,this,places,pronouns,-0.095278
las,those,places,pronouns,-0.137086
las,us,places,pronouns,-0.211859
las,we,places,pronouns,-0.104533
las,you,places,pronouns,-0.300542
las,your,places,pronouns,-0.36076
las,yourself,places,pronouns,-0.305388
las,how,places,question_words,-0.201983
las,what,places,question_words,-0.143097
las,when,places,question_words,-0.218506
las,where,places,question_words,0.018849
las,which,places,question_words,0.011081
las,who,places,question_words,-0.20478
las,why,places,question_words,-0.12149
las,about,places,locations,-0.126365
las,above,places,locations,-0.04549
las,around,places,locations,0.007967
las,at,places,locations,-0.04733
las,away,places,locations,-0.210737
las,back,places,locations,-0.189028
las,behind,places,locations,-0.066843
las,beside,places,locations,-0.027414
las,by,places,locations,-0.023834
las,down,places,locations,-0.187313
las,for,places,locations,-0.191194
las,here,places,locations,-0.037978
las,into,places,locations,-0.039298
las,of,places,locations,0.159389
las,off,places,locations,-0.28827
las,on,places,locations,-0.114517
las,out,places,locations,-0.302145
las,over,places,locations,-0.077185
las,there,places,locations,-0.022542
las,to,places,locations,-0.225703
las,under,places,locations,0.029071
las,up,places,locations,-0.197818
las,with,places,locations,-0.158116
las,a,places,quantifiers,-0.098847
las,all,places,quantifiers,-0.133753
las,an,places,quantifiers,-0.225956
las,another,places,quantifiers,-0.218779
las,any,places,quantifiers,-0.185892
las,each,places,quantifiers,-0.21785
las,every,places,quantifiers,-0.165214
las,more,places,quantifiers,-0.161691
las,much,places,quantifiers,-0.142852
las,none,places,quantifiers,-0.22526
las,not,places,quantifiers,-0.226033
las,other,places,quantifiers,-0.168711
las,same,places,quantifiers,-0.075857
las,some,places,quantifiers,-0.108988
las,the,places,quantifiers,0.082131
las,too,places,quantifiers,-0.165148
las,am,places,helping_verbs,-0.13219
las,are,places,helping_verbs,-0.083822
las,be,places,helping_verbs,-0.160435
las,could,places,helping_verbs,-0.297642
las,do,places,helping_verbs,-0.197099
las,does,places,helping_verbs,-0.289467
las,don't,places,helping_verbs,-0.312358
las,is,places,helping_verbs,-0.021256
las,was,places,helping_verbs,-0.158724
las,were,places,helping_verbs,-0.078755
las,will,places,helping_verbs,-0.231177
las,would,places,helping_verbs,-0.277537
las,and,places,connecting_words,-0.140133
las,because,places,connecting_words,-0.244245
las,but,places,connecting_words,-0.174665
las,if,places,connecting_words,-0.248128
las,so,places,connecting_words,-0.236311
las,then,places,connecting_words,-0.281365
lać,grrr,action_words,sounds,0.182426
lać,meow,action_words,sounds,-0.10402
lać,moo,action_words,sounds,-0.158631
lać,ouch,action_words,sounds,0.110314
lać,vroom,action_words,sounds,-0.349695
lać,alligator,action_words,animals,-0.060721
lać,animal,action_words,animals,-0.055307
lać,ant,action_words,animals,-0.046951
lać,bear,action_words,animals,0.067557
lać,bee,action_words,animals,-0.147244
lać,bird,action_words,animals,-0.005118
lać,bug,action_words,animals,0.057002
lać,bunny,action_words,animals,-0.280188
lać,butterfly,action_words,animals,-0.108842
lać,cat,action_words,animals,-0.11684
lać,chicken,action_words,animals,0.127782
lać,cow,action_words,animals,0.049866
lać,deer,action_words,animals,-0.001176
lać,dog,action_words,animals,-0.044791
lać,donkey,action_words,animals,-0.049327
lać,duck,action_words,animals,0.089372
lać,elephant,action_words,animals,-0.136082
lać,fish,action_words,animals,0.189408
lać,frog,action_words,animals,-0.00296
lać,giraffe,action_words,animals,-0.132641
lać,goose,action_words,animals,0.04086
lać,hen,action_words,animals,-0.065446
lać,horse,action_words,animals,0.017282
lać,kitty,action_words,animals,-0.334364
lać,lamb,action_words,animals,0.015774
lać,lion,action_words,animals,-0.202146
lać,monkey,action_words,animals,-0.080568
lać,moose,action_words,animals,-0.171208
lać,mouse,action_words,animals,-0.072612
lać,owl,action_words,animals,-0.15959
lać,penguin,action_words,animals,-0.220348
lać,pig,action_words,animals,0.03312
lać,pony,action_words,animals,-0.002584
lać,puppy,action_words,animals,-0.07895
lać,rooster,action_words,animals,-0.090937
lać,sheep,action_words,animals,0.000214
lać,squirrel,action_words,animals,-0.11487
lać,teddybear,action_words,animals,-0.298647
lać,tiger,action_words,animals,-0.196833
lać,turkey,action_words,animals,-0.180636
lać,turtle,action_words,animals,-0.068628
lać,wolf,action_words,animals,-0.242636
lać,zebra,action_words,animals,-0.076859
lać,airplane,action_words,vehicles,-0.112166
lać,bicycle,action_words,vehicles,-0.101323
lać,boat,action_words,vehicles,-0.000956
lać,bus,action_words,vehicles,-0.04437
lać,car,action_words,vehicles,-0.055836
lać,firetruck,action_words,vehicles,-0.234301
lać,helicopter,action_words,vehicles,-0.166292
lać,motorcycle,action_words,vehicles,-0.150981
lać,sled,action_words,vehicles,-0.075769
lać,stroller,action_words,vehicles,-0.051477
lać,tractor,action_words,vehicles,-0.17718
lać,train,action_words,vehicles,0.050963
lać,tricycle,action_words,vehicles,-0.164415
lać,truck,action_words,vehicles,-0.127294
lać,ball,action_words,toys,0.004886
lać,balloon,action_words,toys,-0.000559
lać,bat,action_words,toys,-0.007808
lać,block,action_words,toys,0.123517
lać,book,action_words,toys,-0.12826
lać,bubbles,action_words,toys,0.278452
lać,chalk,action_words,toys,0.221399
lać,crayon,action_words,toys,-0.096543
lać,doll,action_words,toys,-0.350583
lać,game,action_words,toys,-0.042171
lać,glue,action_words,toys,0.136822
lać,pen,action_words,toys,0.057237
lać,pencil,action_words,toys,0.005586
lać,present,action_words,toys,-0.023527
lać,puzzle,action_words,toys,-0.218356
lać,story,action_words,toys,-0.153935
lać,toy,action_words,toys,-0.229257
lać,apple,action_words,food_drink,-0.224463
lać,applesauce,action_words,food_drink,0.142514
lać,banana,action_words,food_drink,0.050174
lać,beans,action_words,food_drink,0.287112
lać,bread,action_words,food_drink,0.180907
lać,butter,action_words,food_drink,0.128697
lać,cake,action_words,food_drink,0.067842
lać,candy,action_words,food_drink,0.039142
lać,carrots,action_words,food_drink,0.132778
lać,cereal,action_words,food_drink,0.129962
lać,cheerios,action_words,food_drink,0.056222
lać,cheese,action_words,food_drink,0.10028
lać,chocolate,action_words,food_drink,0.130923
lać,coffee,action_words,food_drink,0.206231
lać,coke,action_words,food_drink,0.106033
lać,cookie,action_words,food_drink,0.054135
lać,corn,action_words,food_drink,0.144191
lać,cracker,action_words,food_drink,0.016033
lać,donut,action_words,food_drink,0.082782
lać,drink,action_words,food_drink,0.544194
lać,egg,action_words,food_drink,0.071857
lać,food,action_words,food_drink,0.208041
lać,grapes,action_words,food_drink,0.121461
lać,gum,action_words,food_drink,0.121371
lać,hamburger,action_words,food_drink,0.127523
lać,ice,action_words,food_drink,0.219568
lać,jello,action_words,food_drink,0.14055
lać,jelly,action_words,food_drink,0.093604
lać,juice,action_words,food_drink,0.300376
lać,lollipop,action_words,food_drink,-0.265353
lać,meat,action_words,food_drink,0.182408
lać,melon,action_words,food_drink,0.073477
lać,milk,action_words,food_drink,0.221953
lać,muffin,action_words,food_drink,0.1121
lać,noodles,action_words,food_drink,0.215539
lać,nuts,action_words,food_drink,0.196946
lać,orange,action_words,food_drink,0.006095
lać,pancake,action_words,food_drink,0.092388
lać,peas,action_words,food_drink,0.125581
lać,pickle,action_words,food_drink,0.12647
lać,pizza,action_words,food_drink,0.096005
lać,popcorn,action_words,food_drink,0.219973
lać,popsicle,action_words,food_drink,0.159968
lać,potato,action_words,food_drink,0.021342
lać,pretzel,action_words,food_drink,0.125616
lać,pudding,action_words,food_drink,0.128748
lać,pumpkin,action_words,food_drink,-0.00109
lać,raisin,action_words,food_drink,0.057345
lać,salt,action_words,food_drink,0.280409
lać,sandwich,action_words,food_drink,0.119932
lać,sauce,action_words,food_drink,0.164336
lać,soup,action_words,food_drink,0.201254
lać,spaghetti,action_words,food_drink,0.194478
lać,strawberry,action_words,food_drink,0.041682
lać,toast,action_words,food_drink,0.268641
lać,tuna,action_words,food_drink,0.144979
lać,vanilla,action_words,food_drink,0.160613
lać,vitamins,action_words,food_drink,0.276887
lać,water,action_words,food_drink,0.392618
lać,yogurt,action_words,food_drink,0.228804
lać,beads,action_words,clothing,0.058231
lać,belt,action_words,clothing,-0.06751
lać,bib,action_words,clothing,-0.005588
lać,boots,action_words,clothing,0.078144
lać,button,action_words,clothing,0.072242
lać,coat,action_words,clothing,-0.004566
lać,diaper,action_words,clothing,-0.010637
lać,dress,action_words,clothing,0.016937
lać,gloves,action_words,clothing,0.02437
lać,hat,action_words,clothing,-0.050919
lać,jacket,action_words,clothing,-0.057216
lać,jeans,action_words,clothing,0.022484
lać,mittens,action_words,clothing,-0.079112
lać,necklace,action_words,clothing,-0.175582
lać,pajamas,action_words,clothing,-0.032034
lać,pants,action_words,clothing,0.030216
lać,scarf,action_words,clothing,-0.068494
lać,shirt,action_words,clothing,-0.08937
lać,shoe,action_words,clothing,-0.121266
lać,shorts,action_words,clothing,0.061019
lać,slipper,action_words,clothing,-0.111683
lać,sneaker,action_words,clothing,-0.09225
lać,snowsuit,action_words,clothing,-0.104559
lać,sock,action_words,clothing,-0.074364
lać,sweater,action_words,clothing,-0.098266
lać,tights,action_words,clothing,0.038437
lać,underpants,action_words,clothing,0.015773
lać,zipper,action_words,clothing,-0.059076
lać,ankle,action_words,body_parts,-0.052285
lać,arm,action_words,body_parts,-0.091894
lać,cheek,action_words,body_parts,0.029143
lać,chin,action_words,body_parts,0.066337
lać,ear,action_words,body_parts,-0.006011
lać,eye,action_words,body_parts,0.023845
lać,face,action_words,body_parts,0.176941
lać,finger,action_words,body_parts,0.054643
lać,foot,action_words,body_parts,0.004456
lać,hair,action_words,body_parts,0.041731
lać,hand,action_words,body_parts,0.089046
lać,head,action_words,body_parts,-0.019692
lać,knee,action_words,body_parts,-0.030618
lać,leg,action_words,body_parts,-0.027985
lać,lips,action_words,body_parts,0.157441
lać,mouth,action_words,body_parts,0.167207
lać,nose,action_words,body_parts,0.038952
lać,shoulder,action_words,body_parts,0.01851
lać,toe,action_words,body_parts,0.082232
lać,tongue,action_words,body_parts,0.085927
lać,tooth,action_words,body_parts,-0.036313
lać,tummy,action_words,body_parts,0.0803
lać,basket,action_words,household,-0.017487
lać,blanket,action_words,household,0.064618
lać,bottle,action_words,household,0.132568
lać,bowl,action_words,household,0.256774
lać,box,action_words,household,-0.213295
lać,broom,action_words,household,-0.041362
lać,brush,action_words,household,0.293851
lać,bucket,action_words,household,0.219824
lać,camera,action_words,household,-0.169193
lać,can,action_words,household,0.535243
lać,clock,action_words,household,-0.084555
lać,comb,action_words,household,0.159827
lać,cup,action_words,household,-0.224072
lać,dish,action_words,household,0.13456
lać,fork,action_words,household,0.184529
lać,garbage,action_words,household,0.270135
lać,glass,action_words,household,0.127561
lać,glasses,action_words,household,0.111146
lać,hammer,action_words,household,0.083922
lać,jar,action_words,household,0.089298
lać,keys,action_words,household,-0.078482
lać,knife,action_words,household,-0.031134
lać,lamp,action_words,household,-0.122141
lać,light,action_words,household,0.171506
lać,medicine,action_words,household,-0.020837
lać,money,action_words,household,0.171973
lać,mop,action_words,household,0.325685
lać,nail,action_words,household,0.008794
lać,napkin,action_words,household,0.101684
lać,paper,action_words,household,-0.038554
lać,penny,action_words,household,-0.250564
lać,picture,action_words,household,-0.150942
lać,pillow,action_words,household,-0.105341
lać,plant,action_words,household,0.002636
lać,plate,action_words,household,0.047404
lać,purse,action_words,household,-0.12751
lać,radio,action_words,household,-0.14264
lać,scissors,action_words,household,-0.109452
lać,soap,action_words,household,0.170093
lać,spoon,action_words,household,0.185658
lać,tape,action_words,household,-0.041174
lać,telephone,action_words,household,-0.110021
lać,toothbrush,action_words,household,0.038907
lać,towel,action_words,household,0.194927
lać,trash,action_words,household,0.219229
lać,tray,action_words,household,0.033641
lać,vacuum,action_words,household,0.165046
lać,walker,action_words,household,-0.318782
lać,watch,action_words,household,0.446591
lać,basement,action_words,furniture_rooms,-0.204831
lać,bathroom,action_words,furniture_rooms,-0.058862
lać,bathtub,action_words,furniture_rooms,0.03984
lać,bed,action_words,furniture_rooms,-0.004906
lać,bedroom,action_words,furniture_rooms,-0.283042
lać,bench,action_words,furniture_rooms,-0.020652
lać,chair,action_words,furniture_rooms,-0.157487
lać,closet,action_words,furniture_rooms,-0.202353
lać,couch,action_words,furniture_rooms,-0.049585
lać,crib,action_words,furniture_rooms,-0.21819
lać,door,action_words,furniture_rooms,-0.135075
lać,drawer,action_words,furniture_rooms,-0.20152
lać,dryer,action_words,furniture_rooms,0.065267
lać,garage,action_words,furniture_rooms,-0.204866
lać,kitchen,action_words,furniture_rooms,-0.093806
lać,oven,action_words,furniture_rooms,0.104586
lać,porch,action_words,furniture_rooms,-0.103101
lać,potty,action_words,furniture_rooms,0.135698
lać,refrigerator,action_words,furniture_rooms,-0.000417
lać,room,action_words,furniture_rooms,-0.120555
lać,shower,action_words,furniture_rooms,0.216797
lać,sink,action_words,furniture_rooms,0.400716
lać,sofa,action_words,furniture_rooms,-0.113305
lać,stairs,action_words,furniture_rooms,-0.036446
lać,stove,action_words,furniture_rooms,0.009621
lać,table,action_words,furniture_rooms,-0.021032
lać,TV,action_words,furniture_rooms,-0.179914
lać,window,action_words,furniture_rooms,-0.068919
lać,backyard,action_words,outside,-0.122192
lać,cloud,action_words,outside,0.094657
lać,flag,action_words,outside,-0.069608
lać,flower,action_words,outside,-0.106671
lać,garden,action_words,outside,-0.110069
lać,grass,action_words,outside,0.137175
lać,hose,action_words,outside,0.145957
lać,ladder,action_words,outside,-0.104371
lać,moon,action_words,outside,-0.145876
lać,pool,action_words,outside,0.162548
lać,rain,action_words,outside,0.335836
lać,rock,action_words,outside,0.002572
lać,roof,action_words,outside,0.011811
lać,sandbox,action_words,outside,-0.031335
lać,shovel,action_words,outside,0.267596
lać,sidewalk,action_words,outside,0.060674
lać,sky,action_words,outside,0.092772
lać,slide,action_words,outside,0.230701
lać,snow,action_words,outside,0.165971
lać,snowman,action_words,outside,-0.116148
lać,sprinkler,action_words,outside,0.018187
lać,star,action_words,outside,-0.293346
lać,stick,action_words,outside,0.415916
lać,stone,action_words,outside,0.011912
lać,street,action_words,outside,-0.244634
lać,sun,action_words,outside,-0.06029
lać,swing,action_words,outside,0.138911
lać,tree,action_words,outside,-0.14404
lać,wind,action_words,outside,0.312336
lać,beach,action_words,places,0.057867
lać,camping,action_words,places,0.005706
lać,circus,action_words,places,-0.199779
lać,country,action_words,places,-0.105363
lać,downtown,action_words,places,-0.08715
lać,farm,action_words,places,-0.159669
lać,home,action_words,places,-0.218293
lać,house,action_words,places,-0.245667
lać,movie,action_words,places,-0.168374
lać,outside,action_words,places,0.111847
lać,park,action_words,places,-0.235298
lać,party,action_words,places,-0.169426
lać,picnic,action_words,places,0.119055
lać,playground,action_words,places,-0.209771
lać,school,action_words,places,-0.280221
lać,store,action_words,places,-0.102857
lać,woods,action_words,places,0.014403
lać,work,action_words,places,0.226898
lać,yard,action_words,places,-0.170354
lać,zoo,action_words,places,-0.280224
lać,aunt,action_words,people,-0.307641
lać,baby,action_words,people,-0.139004
lać,babysitter,action_words,people,-0.238704
lać,boy,action_words,people,-0.339148
lać,brother,action_words,people,-0.33833
lać,child,action_words,people,-0.26718
lać,clown,action_words,people,-0.049977
lać,cowboy,action_words,people,-0.073995
lać,doctor,action_words,people,-0.233629
lać,fireman,action_words,people,-0.269896
lać,friend,action_words,people,-0.291462
lać,girl,action_words,people,-0.308875
lać,lady,action_words,people,-0.318089
lać,mailman,action_words,people,-0.275558
